date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand,rainfall_lag1,gauge_lag1,rainfall_lag3,gauge_lag3,rainfall_lag7,gauge_lag7,rainfall_lag14,gauge_lag14,rainfall_roll3,demand_roll3,rainfall_roll7,demand_roll7,rainfall_roll14,demand_roll14,rainfall_roll30,demand_roll30,gauge_trend_7,doy,sin_doy,cos_doy,is_monsoon,is_cyclone_season,district_cat
2024-06-05,Balasore,5.8,2.18,5.8,0.0,601,0.62,15,0,21.5,86.93,94,5.1,2.27,43.0,2.4,0.7,1.21,8.5,1.02,17.8,87.33333333333333,104.39999999999999,113.42857142857143,147.8,100.28571428571429,212.2,90.96666666666667,0.9700000000000002,157,0.42667408318992467,-0.9044054548343001,1,0,Balasore
2024-06-06,Balasore,1.2,2.01,5.8,0.0,601,0.62,15,0,21.5,86.93,71,5.8,2.18,6.9,2.33,14.5,1.34,6.0,1.11,12.1,82.0,91.1,109.57142857142857,143.0,99.5,210.6,90.8,0.6699999999999997,158,0.4110537546870351,-0.9116111071930239,1,0,Balasore
2024-06-07,Balasore,15.6,2.14,5.8,0.0,601,0.62,15,0,21.5,86.93,118,1.2,2.01,5.1,2.27,8.2,1.38,6.1,1.2,22.6,94.33333333333333,98.5,114.0,152.50000000000003,101.85714285714286,224.29999999999998,92.2,0.7600000000000002,159,0.3953117887649151,-0.9185469991587165,1,0,Balasore
2024-06-08,Balasore,68.5,3.38,5.8,0.0,601,0.62,15,0,21.5,86.93,226,15.6,2.14,5.8,2.18,20.9,1.68,2.3,1.12,85.3,138.33333333333334,146.1,125.85714285714286,218.7,111.85714285714286,290.9,97.06666666666666,1.7,160,0.37945284372454435,-0.925211078289358,1,0,Balasore
2024-06-09,Balasore,0.2,3.11,5.8,0.0,601,0.62,15,0,21.5,86.93,73,68.5,3.38,1.2,2.01,43.0,2.4,10.8,1.18,84.3,139.0,103.3,107.14285714285714,208.1,109.57142857142857,287.09999999999997,96.13333333333334,0.71,161,0.36348161248290634,-0.9316013725767187,1,0,Balasore
2024-06-10,Balasore,5.1,2.91,5.8,0.0,601,0.62,15,0,21.5,86.93,81,0.2,3.11,15.6,2.14,6.9,2.33,12.2,1.28,73.8,126.66666666666667,101.49999999999999,106.28571428571429,201.0,108.14285714285714,289.2,95.83333333333333,0.5800000000000001,162,0.3474028211842774,-0.9377159910299093,1,0,Balasore
2024-06-11,Balasore,5.4,2.77,5.8,0.0,601,0.62,15,0,21.5,86.93,89,5.1,2.91,68.5,3.38,5.1,2.27,5.3,1.31,10.7,81.0,101.8,107.42857142857143,201.10000000000002,108.64285714285714,292.09999999999997,96.16666666666667,0.5,163,0.3312212278016865,-0.9435531242349544,1,0,Balasore
2024-06-12,Balasore,19.8,2.97,5.8,0.0,601,0.62,15,0,21.5,86.93,135,5.4,2.77,0.2,3.11,5.8,2.18,0.7,1.21,30.3,101.66666666666667,115.8,113.28571428571429,220.2,113.35714285714286,309.7,98.2,0.79,164,0.31494162072895193,-0.9491110448902284,1,0,Balasore
2024-06-13,Balasore,20.9,3.19,5.8,0.0,601,0.62,15,0,21.5,86.93,119,19.8,2.97,5.1,2.91,1.2,2.01,14.5,1.34,46.099999999999994,114.33333333333333,135.5,120.14285714285714,226.6,114.85714285714286,324.09999999999997,99.23333333333333,1.1800000000000002,165,0.2985688173637202,-0.9543881083175908,1,0,Balasore
2024-06-14,Balasore,10.6,3.15,5.8,0.0,601,0.62,15,0,21.5,86.93,90,20.9,3.19,5.4,2.77,15.6,2.14,8.2,1.38,51.3,114.66666666666667,130.5,116.14285714285714,229.0,115.07142857142857,332.4,99.8,1.0099999999999998,166,0.2821076626819194,-0.9593827529490743,1,0,Balasore
2024-06-15,Balasore,20.2,3.29,5.8,0.0,601,0.62,15,0,21.5,86.93,121,10.6,3.15,19.8,2.97,68.5,3.38,20.9,1.68,51.7,110.0,82.19999999999999,101.14285714285714,228.3,113.5,350.59999999999997,101.23333333333333,-0.08999999999999986,167,0.26556302780405594,-0.9640935007889755,1,0,Balasore
2024-06-16,Balasore,13.6,3.3,5.8,0.0,601,0.62,15,0,21.5,86.93,118,20.2,3.29,20.9,3.19,0.2,3.11,43.0,2.4,44.4,109.66666666666667,95.6,107.57142857142857,198.9,107.35714285714286,362.09999999999997,102.53333333333333,0.18999999999999995,168,0.24893980855376657,-0.9685189578512204,1,0,Balasore
2024-06-17,Balasore,16.1,3.39,5.8,0.0,601,0.62,15,0,21.5,86.93,114,13.6,3.3,10.6,3.15,5.1,2.91,6.9,2.33,49.9,117.66666666666667,106.6,112.28571428571429,208.1,109.28571428571429,370.59999999999997,103.13333333333334,0.48,169,0.23224292400907015,-0.9726578145718654,1,0,Balasore
2024-06-18,Balasore,4.1,3.18,5.8,0.0,601,0.62,15,0,21.5,86.93,82,16.1,3.39,20.2,3.29,5.4,2.77,5.1,2.27,33.800000000000004,104.66666666666667,105.3,111.28571428571429,207.1,109.35714285714286,368.09999999999997,103.36666666666666,0.41000000000000014,170,0.21547731504673012,-0.976508846196619,1,0,Balasore
2024-06-19,Balasore,63.3,4.16,5.8,0.0,601,0.62,15,0,21.5,86.93,256,4.1,3.18,13.6,3.3,19.8,2.97,5.8,2.18,83.5,150.66666666666666,148.8,128.57142857142858,264.6,120.92857142857143,427.59999999999997,109.36666666666666,1.19,171,0.19864794288017112,-0.9800709131432666,1,0,Balasore
2024-06-20,Balasore,7.3,3.99,5.8,0.0,601,0.62,15,0,21.5,86.93,94,63.3,4.16,16.1,3.39,20.9,3.19,1.2,2.01,74.7,144.0,135.2,125.0,270.7,122.57142857142857,428.2,109.2,0.8000000000000003,172,0.18175978759137534,-0.9833429613388902,1,0,Balasore
2024-06-21,Balasore,0.4,3.66,5.8,0.0,601,0.62,15,0,21.5,86.93,86,7.3,3.99,4.1,3.18,10.6,3.15,15.6,2.14,71.0,145.33333333333334,125.0,124.42857142857143,255.5,120.28571428571429,420.09999999999997,109.23333333333333,0.5100000000000002,173,0.16481784665719793,-0.9863240225317866,1,0,Balasore
2024-06-22,Balasore,2.6,3.38,5.8,0.0,601,0.62,15,0,21.5,86.93,71,0.4,3.66,63.3,4.16,20.2,3.29,68.5,3.38,10.3,83.66666666666667,107.4,117.28571428571429,189.60000000000002,109.21428571428571,416.7,108.86666666666666,0.08999999999999986,174,0.14782713347053048,-0.9890132145779883,1,0,Balasore
2024-06-23,Balasore,32.4,3.78,5.8,0.0,601,0.62,15,0,21.5,86.93,155,2.6,3.38,7.3,3.99,13.6,3.3,0.2,3.11,35.4,104.0,126.19999999999999,122.57142857142857,221.8,115.07142857142857,443.0,111.2,0.48,175,0.13079267585675922,-0.9914097417023038,1,0,Balasore
2024-06-24,Balasore,3.7,3.58,5.8,0.0,601,0.62,15,0,21.5,86.93,72,32.4,3.78,0.4,3.66,16.1,3.39,5.1,2.91,38.7,99.33333333333333,113.8,116.57142857142857,220.4,114.42857142857143,444.4,110.73333333333333,0.18999999999999995,176,0.11371951458594969,-0.9935128947338007,1,0,Balasore
2024-06-25,Balasore,37.2,4.08,5.8,0.0,601,0.62,15,0,21.5,86.93,153,3.7,3.58,2.6,3.38,4.1,3.18,5.4,2.77,73.30000000000001,126.66666666666667,146.9,126.71428571428571,252.20000000000002,119.0,470.79999999999995,112.33333333333333,0.8999999999999999,177,0.0966127018812031,-0.9953220513156602,1,0,Balasore
2024-06-26,Balasore,38.6,4.53,5.8,0.0,601,0.62,15,0,21.5,86.93,189,37.2,4.08,32.4,3.78,63.3,4.16,19.8,2.97,79.5,138.0,122.2,117.14285714285714,271.0,122.85714285714286,497.2,115.26666666666667,0.3700000000000001,178,0.07947729992362097,-0.9968366760893436,1,0,Balasore
2024-06-27,Balasore,8.1,4.35,5.8,0.0,601,0.62,15,0,21.5,86.93,86,38.6,4.53,3.7,3.58,7.3,3.99,20.9,3.19,83.9,142.66666666666666,123.0,116.0,258.2,120.5,500.0,115.4,0.35999999999999943,179,0.062318379354325076,-0.998056320853012,1,0,Balasore
2024-06-28,Balasore,9.1,4.2,5.8,0.0,601,0.62,15,0,21.5,86.93,107,8.1,4.35,37.2,4.08,0.4,3.66,10.6,3.15,55.8,127.33333333333333,131.7,119.0,256.7,121.71428571428571,508.4,116.66666666666667,0.54,180,0.04514101777397193,-0.9989806246941579,1,0,Balasore
2024-06-29,Balasore,7.9,4.01,5.8,0.0,601,0.62,15,0,21.5,86.93,84,9.1,4.2,38.6,4.53,2.6,3.38,20.2,3.29,25.1,92.33333333333333,137.0,120.85714285714286,244.40000000000003,119.07142857142857,501.8,116.2,0.6299999999999999,181,0.02795029824021032,-0.999609314096404,1,0,Balasore
2024-06-30,Balasore,2.8,3.77,5.8,0.0,601,0.62,15,0,21.5,86.93,78,7.9,4.01,8.1,4.35,32.4,3.78,13.6,3.3,19.799999999999997,89.66666666666667,107.4,109.85714285714286,233.60000000000002,116.21428571428571,496.4,115.9,-0.009999999999999787,182,0.01075130776352193,-0.9999422030204416,1,0,Balasore
2024-07-01,Balasore,20.6,3.84,5.8,0.0,601,0.62,15,0,21.5,86.93,113,2.8,3.77,9.1,4.2,3.7,3.58,16.1,3.39,31.3,91.66666666666667,124.30000000000001,115.71428571428571,238.10000000000002,116.14285714285714,496.09999999999997,114.9,0.2599999999999998,183,-0.00645086419810515,-0.9999791929590823,1,0,Balasore
2024-07-02,Balasore,9.7,3.75,5.8,0.0,601,0.62,15,0,21.5,86.93,102,20.6,3.84,7.9,4.01,37.2,4.08,4.1,3.18,33.099999999999994,97.66666666666667,96.8,108.42857142857143,243.70000000000002,117.57142857142857,462.79999999999995,111.5,-0.33000000000000007,184,-0.023651127245231586,-0.9997202729664083,1,0,Balasore
2024-07-03,Balasore,4.2,3.5,5.8,0.0,601,0.62,15,0,21.5,86.93,84,9.7,3.75,2.8,3.77,38.6,4.53,63.3,4.16,34.5,99.66666666666667,62.4,93.42857142857143,184.60000000000002,105.28571428571429,460.09999999999997,111.4,-1.0300000000000002,185,-0.04084439154329611,-0.9991655196610109,1,0,Balasore
2024-07-04,Balasore,11.2,3.43,5.8,0.0,601,0.62,15,0,21.5,86.93,110,4.2,3.5,20.6,3.84,8.1,4.35,7.3,3.99,25.099999999999998,98.66666666666667,65.5,96.85714285714286,188.50000000000003,106.42857142857143,466.2,112.36666666666666,-0.9199999999999995,186,-0.05802556932878035,-0.9983150972033183,1,0,Balasore
2024-07-05,Balasore,57.8,4.29,5.8,0.0,601,0.62,15,0,21.5,86.93,235,11.2,3.43,9.7,3.75,9.1,4.2,0.4,3.66,73.19999999999999,143.0,114.2,115.14285714285714,245.9,117.07142857142857,518.1999999999999,117.06666666666666,0.08999999999999986,187,-0.07518957641475855,-0.9971692572470178,1,0,Balasore
2024-07-06,Balasore,7.8,4.03,5.8,0.0,601,0.62,15,0,21.5,86.93,93,57.8,4.29,4.2,3.5,7.9,4.01,2.6,3.38,76.8,146.0,114.1,116.42857142857143,251.10000000000002,118.64285714285714,524.8000000000001,117.8,0.020000000000000462,188,-0.09233133369539122,-0.9957283388645872,1,0,Balasore
2024-07-07,Balasore,11.1,3.95,5.8,0.0,601,0.62,15,0,21.5,86.93,101,7.8,4.03,11.2,3.43,2.8,3.77,32.4,3.78,76.69999999999999,143.0,122.4,119.71428571428571,229.8,114.78571428571429,520.3,117.23333333333333,0.18000000000000016,189,-0.10944576864891556,-0.993992768446958,1,0,Balasore
2024-07-08,Balasore,29.0,4.24,5.8,0.0,601,0.62,15,0,21.5,86.93,131,11.1,3.95,57.8,4.29,20.6,3.84,3.7,3.58,47.9,108.33333333333333,130.8,122.28571428571429,255.10000000000002,119.0,480.8,114.06666666666666,0.40000000000000036,190,-0.12652781683868314,-0.9919630595773397,1,0,Balasore
2024-07-09,Balasore,27.2,4.49,5.8,0.0,601,0.62,15,0,21.5,86.93,146,29.0,4.24,7.8,4.03,9.7,3.75,37.2,4.08,67.3,126.0,148.3,128.57142857142858,245.1,118.5,507.8,116.5,0.7400000000000002,191,-0.1435724234118113,-0.9896398128792412,1,0,Balasore
2024-07-10,Balasore,20.6,4.53,5.8,0.0,601,0.62,15,0,21.5,86.93,124,27.2,4.49,11.1,3.95,4.2,3.5,38.6,4.53,76.8,133.66666666666666,164.7,134.28571428571428,227.1,113.85714285714286,523.3,117.93333333333334,1.0300000000000002,192,-0.16057454459499376,-0.9870237158387383,1,0,Balasore
2024-07-11,Balasore,8.6,4.33,5.8,0.0,601,0.62,15,0,21.5,86.93,99,20.6,4.53,29.0,4.24,11.2,3.43,8.1,4.35,56.4,123.0,162.1,132.71428571428572,227.60000000000002,114.78571428571429,526.5,118.26666666666667,0.8999999999999999,193,-0.17752914918703497,-0.984115542601034,1,0,Balasore
2024-07-12,Balasore,6.0,4.11,5.8,0.0,601,0.62,15,0,21.5,86.93,92,8.6,4.33,27.2,4.49,57.8,4.29,9.1,4.2,35.2,105.0,110.3,112.28571428571429,224.50000000000003,113.71428571428571,512.7,116.83333333333333,-0.17999999999999972,194,-0.19443122004766195,-0.9809161537413774,1,0,Balasore
2024-07-13,Balasore,9.4,4.0,5.8,0.0,601,0.62,15,0,21.5,86.93,91,6.0,4.11,20.6,4.53,7.8,4.03,7.9,4.01,24.0,94.0,111.9,112.0,226.0,114.21428571428571,501.19999999999993,115.9,-0.03000000000000025,195,-0.2112757555821793,-0.9774264960104055,1,0,Balasore
2024-07-14,Balasore,3.0,3.69,5.8,0.0,601,0.62,15,0,21.5,86.93,75,9.4,4.0,8.6,4.33,11.1,3.95,2.8,3.77,18.4,86.0,103.80000000000001,108.28571428571429,226.2,114.0,493.59999999999997,115.4,-0.26000000000000023,196,-0.2280577712215198,-0.9736476020539838,1,0,Balasore
2024-07-15,Balasore,9.0,3.52,5.8,0.0,601,0.62,15,0,21.5,86.93,95,3.0,3.69,6.0,4.11,29.0,4.24,20.6,3.84,21.4,87.0,83.80000000000001,103.14285714285714,214.6,112.71428571428571,482.4,114.53333333333333,-0.7200000000000002,197,-0.24477230089725957,-0.9695805901076308,1,0,Balasore
2024-07-16,Balasore,5.2,3.34,5.8,0.0,601,0.62,15,0,21.5,86.93,83,9.0,3.52,9.4,4.0,27.2,4.49,9.7,3.75,17.2,84.33333333333333,61.800000000000004,94.14285714285714,210.10000000000002,111.35714285714286,474.0,113.36666666666666,-1.1500000000000004,198,-0.2614143985111562,-0.965226663665613,1,0,Balasore
2024-07-17,Balasore,1.4,3.1,5.8,0.0,601,0.62,15,0,21.5,86.93,66,5.2,3.34,3.0,3.69,20.6,4.53,4.2,3.5,15.6,81.33333333333333,42.6,85.85714285714286,207.3,110.07142857142857,459.29999999999995,111.76666666666667,-1.4300000000000002,199,-0.2779791393987801,-0.9605871111248129,1,0,Balasore
2024-07-18,Balasore,7.2,3.02,5.8,0.0,601,0.62,15,0,21.5,86.93,83,1.4,3.1,9.0,3.52,8.6,4.33,11.2,3.43,13.8,77.33333333333333,41.2,83.57142857142857,203.3,108.14285714285714,462.4,111.8,-1.31,200,-0.2944616217868012,-0.9556633054034704,1,0,Balasore
2024-07-19,Balasore,2.0,2.79,5.8,0.0,601,0.62,15,0,21.5,86.93,83,7.2,3.02,5.2,3.34,6.0,4.11,57.8,4.29,10.600000000000001,77.33333333333333,37.2,82.28571428571429,147.5,97.28571428571429,401.09999999999997,106.03333333333333,-1.3200000000000003,201,-0.3108569682435036,-0.9504567035349151,1,0,Balasore
2024-07-20,Balasore,5.9,2.69,5.8,0.0,601,0.62,15,0,21.5,86.93,90,2.0,2.79,1.4,3.1,9.4,4.0,7.8,4.03,15.100000000000001,85.33333333333333,33.7,82.14285714285714,145.60000000000002,97.07142857142857,399.7,105.9,-1.31,202,-0.3271603271220951,-0.9449688462364056,1,0,Balasore
2024-07-21,Balasore,8.1,2.65,5.8,0.0,601,0.62,15,0,21.5,86.93,92,5.9,2.69,7.2,3.02,3.0,3.69,11.1,3.95,16.0,88.33333333333333,38.8,84.57142857142857,142.60000000000002,96.42857142857143,407.4,106.1,-1.04,203,-0.34336687399638804,-0.939201357453208,1,0,Balasore
2024-07-22,Balasore,19.1,2.82,5.8,0.0,601,0.62,15,0,21.5,86.93,133,8.1,2.65,2.0,2.79,9.0,3.52,29.0,4.24,33.1,105.0,48.900000000000006,90.0,132.70000000000002,96.57142857142857,423.9,108.16666666666667,-0.7000000000000002,204,-0.3594718130884232,-0.9331559438780432,1,0,Balasore
2024-07-23,Balasore,11.3,2.87,5.8,0.0,601,0.62,15,0,21.5,86.93,100,19.1,2.82,5.9,2.69,5.2,3.34,27.2,4.49,38.5,108.33333333333333,55.0,92.42857142857143,116.80000000000003,93.28571428571429,402.8,106.33333333333333,-0.46999999999999975,205,-0.3754703786876202,-0.9268343944460494,1,0,Balasore
2024-07-24,Balasore,16.6,2.98,5.8,0.0,601,0.62,15,0,21.5,86.93,121,11.3,2.87,8.1,2.65,1.4,3.1,20.6,4.53,47.0,118.0,70.2,100.28571428571429,112.80000000000001,93.07142857142857,415.7,107.96666666666667,-0.1200000000000001,206,-0.3913578365610259,-0.9202385798054075,1,0,Balasore
2024-07-25,Balasore,21.6,3.16,5.8,0.0,601,0.62,15,0,21.5,86.93,127,16.6,2.98,19.1,2.82,7.2,3.02,8.6,4.33,49.5,116.0,84.6,106.57142857142857,125.80000000000003,95.07142857142857,400.09999999999997,107.1,0.14000000000000012,207,-0.4071294853542516,-0.9133704517637858,1,0,Balasore
2024-07-26,Balasore,0.5,2.96,5.8,0.0,601,0.62,15,0,21.5,86.93,73,21.6,3.16,11.3,2.87,2.0,2.79,6.0,4.11,38.7,107.0,83.1,105.14285714285714,120.30000000000003,93.71428571428571,362.0,103.23333333333333,0.16999999999999993,208,-0.4227806579826773,-0.9062320427107697,1,0,Balasore
2024-07-27,Balasore,9.4,2.92,5.8,0.0,601,0.62,15,0,21.5,86.93,120,0.5,2.96,16.6,2.98,5.9,2.69,9.4,4.0,31.5,106.66666666666667,86.60000000000001,109.42857142857143,120.30000000000001,95.78571428571429,363.29999999999995,104.36666666666666,0.22999999999999998,209,-0.4383067230125192,-0.898825465016444,1,0,Balasore
2024-07-28,Balasore,61.6,3.9,5.8,0.0,601,0.62,15,0,21.5,86.93,217,9.4,2.92,21.6,3.16,8.1,2.65,3.0,3.69,71.5,136.66666666666666,140.1,127.28571428571429,178.90000000000003,105.92857142857143,415.8,108.03333333333333,1.25,210,-0.45370308603134424,-0.8911529104063088,1,0,Balasore
2024-07-29,Balasore,11.7,3.86,5.8,0.0,601,0.62,15,0,21.5,86.93,106,61.6,3.9,0.5,2.96,19.1,2.82,9.0,3.52,82.7,147.66666666666666,132.70000000000002,123.42857142857143,181.60000000000002,106.71428571428571,419.59999999999997,108.76666666666667,1.04,211,-0.46896519100763184,-0.8832166493127127,1,0,Balasore
2024-07-30,Balasore,7.2,3.66,5.8,0.0,601,0.62,15,0,21.5,86.93,94,11.7,3.86,9.4,2.92,11.3,2.87,5.2,3.34,80.5,139.0,128.6,122.57142857142857,183.60000000000002,107.5,423.99999999999994,109.3,0.79,212,-0.48408852163897587,-0.8750190302029955,1,0,Balasore
2024-07-31,Balasore,1.2,3.47,5.8,0.0,601,0.62,15,0,21.5,86.93,81,7.2,3.66,61.6,3.9,16.6,2.98,1.4,3.1,20.099999999999998,93.66666666666667,113.2,116.85714285714286,183.40000000000003,108.57142857142857,404.6,108.23333333333333,0.4900000000000002,213,-0.4990686026885319,-0.8665624788845385,1,0,Balasore
2024-08-01,Balasore,53.7,4.2,5.8,0.0,601,0.62,15,0,21.5,86.93,209,1.2,3.47,11.7,3.86,21.6,3.16,7.2,3.02,62.1,128.0,145.3,128.57142857142858,229.90000000000003,117.57142857142857,448.6,111.8,1.04,214,-0.5139010013093103,-0.8578494977869301,1,0,Balasore
2024-08-02,Balasore,29.1,4.49,5.8,0.0,601,0.62,15,0,21.5,86.93,170,53.7,4.2,7.2,3.66,0.5,2.96,2.0,2.79,84.0,153.33333333333334,173.9,142.42857142857142,257.00000000000006,123.78571428571429,473.5,114.66666666666667,1.5300000000000002,215,-0.5285813283559292,-0.8488826652214553,1,0,Balasore
2024-08-03,Balasore,13.5,4.39,5.8,0.0,601,0.62,15,0,21.5,86.93,103,29.1,4.49,1.2,3.47,9.4,2.92,5.9,2.69,96.3,160.66666666666666,178.0,140.0,264.6,124.71428571428571,475.79999999999995,114.43333333333334,1.4699999999999998,216,-0.5431052396834317,-0.8396646346181327,1,0,Balasore
2024-08-04,Balasore,9.9,4.28,5.8,0.0,601,0.62,15,0,21.5,86.93,94,13.5,4.39,53.7,4.2,61.6,3.9,8.1,2.65,52.5,122.33333333333333,126.3,122.42857142857143,266.40000000000003,124.85714285714286,427.90000000000003,109.73333333333333,0.38000000000000034,217,-0.5574684374327892,-0.8301981337405212,1,0,Balasore
2024-08-05,Balasore,4.8,4.0,5.8,0.0,601,0.62,15,0,21.5,86.93,90,9.9,4.28,29.1,4.49,11.7,3.86,19.1,2.82,28.2,95.66666666666667,119.4,120.14285714285714,252.10000000000002,121.78571428571429,424.90000000000003,109.63333333333334,0.14000000000000012,218,-0.5716666713027052,-0.8204859638785327,1,0,Balasore
2024-08-06,Balasore,4.8,3.7,5.8,0.0,601,0.62,15,0,21.5,86.93,92,4.8,4.0,13.5,4.39,7.2,3.66,11.3,2.87,19.5,92.0,117.0,119.85714285714286,245.60000000000002,121.21428571428571,418.6,109.33333333333333,0.040000000000000036,219,-0.5856957398073508,-0.8105309990194823,1,0,Balasore
2024-08-07,Balasore,9.2,3.63,5.8,0.0,601,0.62,15,0,21.5,86.93,86,4.8,3.7,9.9,4.28,1.2,3.47,16.6,2.98,18.799999999999997,89.33333333333333,125.0,120.57142857142857,238.20000000000002,118.71428571428571,398.8,107.83333333333333,0.1599999999999997,220,-0.5995514915196489,-0.8003361849976323,1,0,Balasore
2024-08-08,Balasore,21.0,3.77,5.8,0.0,601,0.62,15,0,21.5,86.93,118,9.2,3.63,4.8,4.0,53.7,4.2,21.6,3.16,35.0,98.66666666666667,92.3,107.57142857142857,237.60000000000002,118.07142857142857,392.6,106.9,-0.43000000000000016,221,-0.6132298262997502,-0.7899045386224707,1,0,Balasore
2024-08-09,Balasore,18.1,3.83,5.8,0.0,601,0.62,15,0,21.5,86.93,120,21.0,3.77,4.8,3.7,29.1,4.49,0.5,2.96,48.3,108.0,81.3,100.42857142857143,255.20000000000002,121.42857142857143,390.09999999999997,106.76666666666667,-0.6600000000000001,222,-0.6267266965083301,-0.7792391467859886,1,0,Balasore
2024-08-10,Balasore,10.9,3.75,5.8,0.0,601,0.62,15,0,21.5,86.93,104,18.1,3.83,9.2,3.63,13.5,4.39,9.4,2.92,50.0,114.0,78.7,100.57142857142857,256.7,120.28571428571429,392.40000000000003,106.93333333333334,-0.6399999999999997,223,-0.6400381082043503,-0.7683431655492202,1,0,Balasore
2024-08-11,Balasore,7.1,3.56,5.8,0.0,601,0.62,15,0,21.5,86.93,99,10.9,3.75,21.0,3.77,9.9,4.28,61.6,3.9,36.099999999999994,107.66666666666667,75.89999999999999,101.28571428571429,202.20000000000002,111.85714285714286,393.5,107.16666666666667,-0.7200000000000002,224,-0.65316012232693,-0.7572198192083127,1,0,Balasore
2024-08-12,Balasore,7.9,3.4,5.8,0.0,601,0.62,15,0,21.5,86.93,93,7.1,3.56,18.1,3.83,4.8,4.0,11.7,3.86,25.9,98.66666666666667,79.0,101.71428571428571,198.40000000000003,110.92857142857143,392.0,107.23333333333333,-0.6000000000000001,225,-0.666088855860977,-0.7458723993404063,1,0,Balasore
2024-08-13,Balasore,4.7,3.25,5.8,0.0,601,0.62,15,0,21.5,86.93,91,7.9,3.4,10.9,3.75,4.8,3.7,7.2,3.66,19.699999999999996,94.33333333333333,78.9,101.57142857142857,195.9,110.71428571428571,393.7,107.76666666666667,-0.4500000000000002,226,-0.6788204829862355,-0.734304263829602,1,0,Balasore
2024-08-14,Balasore,9.4,3.18,5.8,0.0,601,0.62,15,0,21.5,86.93,82,4.7,3.25,7.1,3.56,9.2,3.63,1.2,3.47,22.0,88.66666666666667,79.1,101.0,204.10000000000002,110.78571428571429,394.09999999999997,107.33333333333333,-0.44999999999999973,227,-0.6913512362094071,-0.722518835873311,1,0,Balasore
2024-08-15,Balasore,18.6,3.3,5.8,0.0,601,0.62,15,0,21.5,86.93,108,9.4,3.18,7.9,3.4,21.0,3.77,53.7,4.2,32.7,93.66666666666667,76.7,99.57142857142857,169.0,103.57142857142857,407.5,108.16666666666667,-0.4700000000000002,228,-0.7036774074790128,-0.7105196029692745,1,0,Balasore
2024-08-16,Balasore,25.9,3.54,5.8,0.0,601,0.62,15,0,21.5,86.93,138,18.6,3.3,4.7,3.25,18.1,3.83,29.1,4.49,53.900000000000006,109.33333333333333,84.5,102.14285714285714,165.8,101.28571428571429,432.0,110.56666666666666,-0.29000000000000004,229,-0.7157953492826642,-0.6983101158835584,1,0,Balasore
2024-08-17,Balasore,16.0,3.54,5.8,0.0,601,0.62,15,0,21.5,86.93,122,25.9,3.54,9.4,3.18,10.9,3.75,13.5,4.39,60.5,122.66666666666667,89.6,104.71428571428571,168.3,102.64285714285714,440.79999999999995,111.86666666666666,-0.20999999999999996,230,-0.7277014757264236,-0.6858939875998223,1,0,Balasore
2024-08-18,Balasore,4.9,3.35,5.8,0.0,601,0.62,15,0,21.5,86.93,82,16.0,3.54,18.6,3.3,7.1,3.56,9.9,4.28,46.800000000000004,114.0,87.4,102.28571428571429,163.3,101.78571428571429,443.7,111.83333333333333,-0.20999999999999996,231,-0.7393922635959241,-0.673274892250183,1,0,Balasore
2024-08-19,Balasore,3.1,3.19,5.8,0.0,601,0.62,15,0,21.5,86.93,78,4.9,3.35,25.9,3.54,7.9,3.4,4.8,4.0,24.0,94.0,82.6,100.14285714285714,161.60000000000002,100.92857142857143,440.9,111.43333333333334,-0.20999999999999996,232,-0.7508642533989489,-0.6604565640279754,1,0,Balasore
2024-08-20,Balasore,9.2,3.14,5.8,0.0,601,0.62,15,0,21.5,86.93,98,3.1,3.19,16.0,3.54,4.7,3.25,4.8,3.7,17.2,86.0,87.1,101.14285714285714,166.0,101.35714285714286,442.0,111.63333333333334,-0.10999999999999988,233,-0.7621140503891487,-0.6474427960827475,1,0,Balasore
2024-08-21,Balasore,32.4,3.53,5.8,0.0,601,0.62,15,0,21.5,86.93,152,9.2,3.14,4.9,3.35,9.4,3.18,9.2,3.63,44.699999999999996,109.33333333333333,110.1,111.14285714285714,189.20000000000002,106.07142857142857,455.3,112.26666666666667,0.34999999999999964,234,-0.7731383255706026,-0.6342374393978054,1,0,Balasore
2024-08-22,Balasore,4.8,3.31,5.8,0.0,601,0.62,15,0,21.5,86.93,93,32.4,3.53,3.1,3.19,18.6,3.3,21.0,3.77,46.39999999999999,114.33333333333333,96.3,109.0,173.00000000000003,104.28571428571429,448.8,112.03333333333333,0.010000000000000231,235,-0.7839338166829201,-0.620844401650647,1,0,Balasore
