date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand
2024-11-10,Puri,1.9,1.97,5.5,0.0,488,0.55,5,0,19.8,85.83,73
2024-11-11,Puri,2.7,1.86,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2024-11-12,Puri,2.6,1.76,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2024-11-13,Puri,2.7,1.69,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2024-11-14,Puri,3.5,1.64,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2024-11-15,Puri,4.2,1.57,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2024-11-16,Puri,0.9,1.49,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2024-11-17,Puri,1.1,1.39,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2024-11-18,Puri,1.3,1.38,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-11-19,Puri,0.5,1.25,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2024-11-20,Puri,1.4,1.17,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-11-21,Puri,0.3,1.08,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2024-11-22,Puri,1.3,1.01,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2024-11-23,Puri,1.0,0.92,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2024-11-24,Puri,0.2,0.84,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2024-11-25,Puri,0.3,0.74,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2024-11-26,Puri,0.0,0.69,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-11-27,Puri,0.6,0.68,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2024-11-28,Puri,0.7,0.64,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2024-11-29,Puri,0.5,0.6,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2024-11-30,Puri,0.0,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2024-12-01,Puri,0.3,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2024-12-02,Puri,1.1,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,50
2024-12-03,Puri,2.6,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2024-12-04,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2024-12-05,Puri,1.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2024-12-06,Puri,1.2,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2024-12-07,Puri,3.9,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,77
2024-12-08,Puri,0.2,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,47
2024-12-09,Puri,2.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2024-12-10,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,73
2024-12-11,Puri,2.6,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2024-12-12,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-12-13,Puri,0.9,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-12-14,Puri,1.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2024-12-15,Puri,0.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2024-12-16,Puri,0.2,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-12-17,Puri,4.5,0.56,5.5,0.0,488,0.55,5,0,19.8,85.83,74
2024-12-18,Puri,1.3,0.57,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2024-12-19,Puri,0.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,52
2024-12-20,Puri,1.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2024-12-21,Puri,1.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2024-12-22,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2024-12-23,Puri,1.6,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2024-12-24,Puri,1.3,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,52
2024-12-25,Puri,2.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2024-12-26,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2024-12-27,Puri,1.8,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2024-12-28,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2024-12-29,Puri,2.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2024-12-30,Puri,0.2,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2024-12-31,Puri,2.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2021-01-01,Ganjam,0.6,3.29,6.0,0.0,611,0.6,10,0,19.4,84.8,86
2021-01-02,Ganjam,0.5,3.05,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-01-03,Ganjam,0.2,2.76,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-01-04,Ganjam,0.4,2.58,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-01-05,Ganjam,0.7,2.36,6.0,0.0,611,0.6,10,0,19.4,84.8,66
2021-01-06,Ganjam,0.2,2.2,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-01-07,Ganjam,0.4,2.05,6.0,0.0,611,0.6,10,0,19.4,84.8,86
2021-01-08,Ganjam,0.6,1.91,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-01-09,Ganjam,2.0,1.82,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-01-10,Ganjam,0.3,1.68,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-01-11,Ganjam,0.5,1.59,6.0,0.0,611,0.6,10,0,19.4,84.8,77
2021-01-12,Ganjam,0.3,1.48,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-01-13,Ganjam,1.2,1.36,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-01-14,Ganjam,0.1,1.23,6.0,0.0,611,0.6,10,0,19.4,84.8,67
2021-01-15,Ganjam,0.6,1.14,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-01-16,Ganjam,0.6,1.08,6.0,0.0,611,0.6,10,0,19.4,84.8,74
2021-01-17,Ganjam,1.9,1.06,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-01-18,Ganjam,0.4,0.98,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-01-19,Ganjam,3.0,0.96,6.0,0.0,611,0.6,10,0,19.4,84.8,69
2021-01-20,Ganjam,0.5,0.91,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-01-21,Ganjam,1.7,0.87,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-01-22,Ganjam,0.5,0.78,6.0,0.0,611,0.6,10,0,19.4,84.8,84
2021-01-23,Ganjam,0.6,0.69,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-01-24,Ganjam,2.3,0.63,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-01-25,Ganjam,0.4,0.6,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-01-26,Ganjam,0.9,0.54,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-01-27,Ganjam,1.2,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,69
2021-01-28,Ganjam,1.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,87
2021-01-29,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-01-30,Ganjam,2.0,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-01-31,Ganjam,1.7,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-02-01,Ganjam,0.2,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-02-02,Ganjam,0.7,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,70
2021-02-03,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-02-04,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,77
2021-02-05,Ganjam,1.3,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-02-06,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,79
2021-02-07,Ganjam,1.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-02-08,Ganjam,4.4,0.59,6.0,0.0,611,0.6,10,0,19.4,84.8,92
2021-02-09,Ganjam,2.8,0.63,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-02-10,Ganjam,0.7,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-02-11,Ganjam,0.6,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,69
2021-02-12,Ganjam,0.4,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-02-13,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-02-14,Ganjam,0.6,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-02-15,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,63
2021-02-16,Ganjam,0.9,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-02-17,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,74
2021-02-18,Ganjam,3.0,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,87
2021-02-19,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,67
2021-02-20,Ganjam,3.3,0.51,6.0,0.0,611,0.6,10,0,19.4,84.8,94
2021-02-21,Ganjam,1.8,0.51,6.0,0.0,611,0.6,10,0,19.4,84.8,74
2021-02-22,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-02-23,Ganjam,0.3,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-02-24,Ganjam,3.9,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,96
2021-02-25,Ganjam,0.5,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-02-26,Ganjam,0.4,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,86
2021-02-27,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,74
2021-02-28,Ganjam,0.9,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,69
2021-03-01,Ganjam,0.7,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,77
2021-03-02,Ganjam,1.4,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-03-03,Ganjam,0.8,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-03-04,Ganjam,1.6,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,85
2021-03-05,Ganjam,0.5,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,67
2021-03-06,Ganjam,2.4,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,92
2021-03-07,Ganjam,3.1,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-03-08,Ganjam,2.3,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-03-09,Ganjam,0.0,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-03-10,Ganjam,1.3,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-03-11,Ganjam,4.5,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,84
2021-03-12,Ganjam,0.5,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-03-13,Ganjam,0.5,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-03-14,Ganjam,0.9,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,79
2021-03-15,Ganjam,2.0,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-03-16,Ganjam,0.6,0.57,6.0,0.0,611,0.6,10,0,19.4,84.8,77
2021-03-17,Ganjam,0.1,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,69
2021-03-18,Ganjam,1.1,0.55,6.0,0.0,611,0.6,10,0,19.4,84.8,82
2021-03-19,Ganjam,2.6,0.57,6.0,0.0,611,0.6,10,0,19.4,84.8,94
2021-03-20,Ganjam,0.1,0.55,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-03-21,Ganjam,1.5,0.52,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-03-22,Ganjam,0.8,0.52,6.0,0.0,611,0.6,10,0,19.4,84.8,70
2021-03-23,Ganjam,1.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,77
2021-03-24,Ganjam,1.0,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,66
2021-03-25,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-03-26,Ganjam,0.9,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-03-27,Ganjam,0.9,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-03-28,Ganjam,3.4,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-03-29,Ganjam,1.4,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-03-30,Ganjam,2.3,0.56,6.0,0.0,611,0.6,10,0,19.4,84.8,89
2021-03-31,Ganjam,3.2,0.6,6.0,0.0,611,0.6,10,0,19.4,84.8,79
2021-04-01,Ganjam,0.7,0.58,6.0,0.0,611,0.6,10,0,19.4,84.8,68
2021-04-02,Ganjam,0.0,0.52,6.0,0.0,611,0.6,10,0,19.4,84.8,69
2021-04-03,Ganjam,4.4,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,92
2021-04-04,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,68
2021-04-05,Ganjam,0.8,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-04-06,Ganjam,1.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-04-07,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,63
2021-04-08,Ganjam,0.4,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,79
2021-04-09,Ganjam,1.2,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-04-10,Ganjam,3.5,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,85
2021-04-11,Ganjam,0.3,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,70
2021-04-12,Ganjam,1.0,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-04-13,Ganjam,0.6,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-04-14,Ganjam,1.0,0.52,6.0,0.0,611,0.6,10,0,19.4,84.8,89
2021-04-15,Ganjam,0.2,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-04-16,Ganjam,1.7,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-04-17,Ganjam,0.7,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,70
2021-04-18,Ganjam,1.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,68
2021-04-19,Ganjam,0.0,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-04-20,Ganjam,2.1,0.53,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-04-21,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-04-22,Ganjam,1.3,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,74
2021-04-23,Ganjam,1.2,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-04-24,Ganjam,0.8,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-04-25,Ganjam,0.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,85
2021-04-26,Ganjam,1.2,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,67
2021-04-27,Ganjam,2.0,0.51,6.0,0.0,611,0.6,10,0,19.4,84.8,87
2021-04-28,Ganjam,1.2,0.51,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-04-29,Ganjam,6.1,0.65,6.0,0.0,611,0.6,10,0,19.4,84.8,96
2021-04-30,Ganjam,0.3,0.62,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-05-01,Ganjam,2.4,0.62,6.0,0.0,611,0.6,10,0,19.4,84.8,77
2021-05-02,Ganjam,2.1,0.54,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-05-03,Ganjam,1.8,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-05-04,Ganjam,1.3,0.51,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-05-05,Ganjam,1.1,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,61
2021-05-06,Ganjam,3.3,0.5,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-05-07,Ganjam,13.1,0.68,6.0,0.0,611,0.6,10,0,19.4,84.8,114
2021-05-08,Ganjam,22.5,1.06,6.0,0.0,611,0.6,10,0,19.4,84.8,135
2021-05-09,Ganjam,1.4,0.96,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-05-10,Ganjam,4.3,0.9,6.0,0.0,611,0.6,10,0,19.4,84.8,79
2021-05-11,Ganjam,4.1,0.94,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-05-12,Ganjam,0.5,0.92,6.0,0.0,611,0.6,10,0,19.4,84.8,76
2021-05-13,Ganjam,1.1,0.86,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-05-14,Ganjam,0.2,0.79,6.0,0.0,611,0.6,10,0,19.4,84.8,65
2021-05-15,Ganjam,5.7,0.8,6.0,0.0,611,0.6,10,0,19.4,84.8,89
2021-05-16,Ganjam,4.5,0.84,6.0,0.0,611,0.6,10,0,19.4,84.8,87
2021-05-17,Ganjam,7.7,0.92,6.0,0.0,611,0.6,10,0,19.4,84.8,87
2021-05-18,Ganjam,12.0,1.05,6.0,0.0,611,0.6,10,0,19.4,84.8,110
2021-05-19,Ganjam,6.0,1.06,6.0,0.0,611,0.6,10,0,19.4,84.8,96
2021-05-20,Ganjam,5.8,1.1,6.0,0.0,611,0.6,10,0,19.4,84.8,85
2021-05-21,Ganjam,1.6,1.04,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-05-22,Ganjam,1.6,1.04,6.0,0.0,611,0.6,10,0,19.4,84.8,91
2021-05-23,Ganjam,9.0,1.19,6.0,0.0,611,0.6,10,0,19.4,84.8,103
2021-05-24,Ganjam,1.5,1.07,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-05-25,Ganjam,7.3,1.14,6.0,0.0,611,0.6,10,0,19.4,84.8,88
2021-05-26,Ganjam,10.7,1.29,6.0,0.0,611,0.6,10,0,19.4,84.8,95
2021-05-27,Ganjam,25.4,1.71,6.0,0.0,611,0.6,10,0,19.4,84.8,147
2021-05-28,Ganjam,1.3,1.56,6.0,0.0,611,0.6,10,0,19.4,84.8,72
2021-05-29,Ganjam,29.1,2.01,6.0,0.0,611,0.6,10,0,19.4,84.8,140
2021-05-30,Ganjam,20.6,2.24,6.0,0.0,611,0.6,10,0,19.4,84.8,126
2021-05-31,Ganjam,12.3,2.28,6.0,0.0,611,0.6,10,0,19.4,84.8,111
2021-06-01,Ganjam,0.0,2.13,6.0,0.0,611,0.6,10,0,19.4,84.8,84
2021-06-02,Ganjam,1.2,1.94,6.0,0.0,611,0.6,10,0,19.4,84.8,78
2021-06-03,Ganjam,6.1,1.9,6.0,0.0,611,0.6,10,0,19.4,84.8,84
2021-06-04,Ganjam,9.6,1.95,6.0,0.0,611,0.6,10,0,19.4,84.8,97
2021-06-05,Ganjam,2.5,1.8,6.0,0.0,611,0.6,10,0,19.4,84.8,88
2021-06-06,Ganjam,24.5,2.17,6.0,0.0,611,0.6,10,0,19.4,84.8,151
2021-06-07,Ganjam,1.4,1.98,6.0,0.0,611,0.6,10,0,19.4,84.8,85
2021-06-08,Ganjam,5.2,1.88,6.0,0.0,611,0.6,10,0,19.4,84.8,94
2021-06-09,Ganjam,5.1,1.86,6.0,0.0,611,0.6,10,0,19.4,84.8,100
2021-06-10,Ganjam,7.2,1.88,6.0,0.0,611,0.6,10,0,19.4,84.8,94
2021-06-11,Ganjam,6.1,1.89,6.0,0.0,611,0.6,10,0,19.4,84.8,95
2021-06-12,Ganjam,5.2,1.76,6.0,0.0,611,0.6,10,0,19.4,84.8,81
2021-06-13,Ganjam,13.8,1.84,6.0,0.0,611,0.6,10,0,19.4,84.8,112
2021-06-14,Ganjam,4.5,1.71,6.0,0.0,611,0.6,10,0,19.4,84.8,87
2021-06-15,Ganjam,9.5,1.76,6.0,0.0,611,0.6,10,0,19.4,84.8,105
2021-06-16,Ganjam,17.3,1.92,6.0,0.0,611,0.6,10,0,19.4,84.8,113
2021-06-17,Ganjam,2.8,1.81,6.0,0.0,611,0.6,10,0,19.4,84.8,71
2021-06-18,Ganjam,18.5,2.04,6.0,0.0,611,0.6,10,0,19.4,84.8,116
2021-06-19,Ganjam,2.8,1.96,6.0,0.0,611,0.6,10,0,19.4,84.8,88
2021-06-20,Ganjam,0.9,1.83,6.0,0.0,611,0.6,10,0,19.4,84.8,74
2021-06-21,Ganjam,3.8,1.78,6.0,0.0,611,0.6,10,0,19.4,84.8,86
2021-06-22,Ganjam,5.4,1.83,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-06-23,Ganjam,16.9,2.07,6.0,0.0,611,0.6,10,0,19.4,84.8,128
2021-06-24,Ganjam,57.3,3.04,6.0,0.0,611,0.6,10,0,19.4,84.8,223
2021-06-25,Ganjam,10.5,3.04,6.0,0.0,611,0.6,10,0,19.4,84.8,100
2021-06-26,Ganjam,13.4,3.03,6.0,0.0,611,0.6,10,0,19.4,84.8,120
2021-06-27,Ganjam,0.8,2.81,6.0,0.0,611,0.6,10,0,19.4,84.8,85
2021-06-28,Ganjam,6.3,2.73,6.0,0.0,611,0.6,10,0,19.4,84.8,100
2021-06-29,Ganjam,7.5,2.72,6.0,0.0,611,0.6,10,0,19.4,84.8,91
2021-06-30,Ganjam,3.9,2.54,6.0,0.0,611,0.6,10,0,19.4,84.8,80
2021-07-01,Ganjam,11.4,2.58,6.0,0.0,611,0.6,10,0,19.4,84.8,96
2021-07-02,Ganjam,31.2,3.0,6.0,0.0,611,0.6,10,0,19.4,84.8,137
2021-07-03,Ganjam,66.7,4.09,6.0,0.0,611,0.6,10,0,19.4,84.8,231
2021-07-04,Ganjam,9.8,3.97,6.0,0.0,611,0.6,10,0,19.4,84.8,92
2021-07-05,Ganjam,2.8,3.73,6.0,0.0,611,0.6,10,0,19.4,84.8,73
2021-07-06,Ganjam,45.5,4.35,6.0,0.0,611,0.6,10,0,19.4,84.8,170
2021-07-07,Ganjam,3.9,4.08,6.0,0.0,611,0.6,10,0,19.4,84.8,75
2021-07-08,Ganjam,67.5,5.12,6.0,0.0,611,0.6,10,0,19.4,84.8,250
2021-07-09,Ganjam,32.4,5.39,6.0,0.0,611,0.6,10,0,19.4,84.8,164
2021-07-10,Ganjam,2.8,5.0,6.0,0.0,611,0.6,10,0,19.4,84.8,83
2021-07-11,Ganjam,29.8,5.16,6.0,0.0,611,0.6,10,0,19.4,84.8,146
2021-07-12,Ganjam,45.2,5.6,6.0,0.0,611,0.6,10,0,19.4,84.8,187
2021-07-13,Ganjam,8.1,5.35,6.0,0.0,611,0.6,10,0,19.4,84.8,97
2021-07-14,Ganjam,13.2,5.19,6.0,0.0,611,0.6,10,0,19.4,84.8,110
2021-07-15,Ganjam,80.5,6.41,6.0,0.41000000000000014,611,0.6,10,1,19.4,84.8,484
2021-07-16,Ganjam,14.2,6.13,6.0,0.1299999999999999,611,0.6,10,2,19.4,84.8,150
2021-07-17,Ganjam,40.1,6.44,6.0,0.4400000000000004,611,0.6,10,3,19.4,84.8,426
2021-07-18,Ganjam,11.8,6.16,6.0,0.16000000000000014,611,0.6,10,4,19.4,84.8,204
2021-07-19,Ganjam,10.2,5.85,6.0,0.0,611,0.6,10,4,19.4,84.8,170
2021-07-20,Ganjam,9.0,5.54,6.0,0.0,611,0.6,10,4,19.4,84.8,142
2021-07-21,Ganjam,4.2,5.2,6.0,0.0,611,0.6,10,4,19.4,84.8,123
2021-07-22,Ganjam,32.9,5.44,6.0,0.0,611,0.6,10,4,19.4,84.8,242
2021-07-23,Ganjam,85.5,6.75,6.0,0.75,611,0.6,10,5,19.4,84.8,970
2021-07-24,Ganjam,28.4,6.8,6.0,0.7999999999999998,611,0.6,10,6,19.4,84.8,460
2021-07-25,Ganjam,2.3,6.34,6.0,0.33999999999999986,611,0.6,10,7,19.4,84.8,226
2021-07-26,Ganjam,6.9,6.02,6.0,0.019999999999999574,611,0.6,10,8,19.4,84.8,229
2021-07-27,Ganjam,98.6,7.53,6.0,1.5300000000000002,611,0.6,10,9,19.4,84.8,1871
2021-07-28,Ganjam,32.9,7.61,6.0,1.6100000000000003,611,0.6,10,10,19.4,84.8,967
2021-07-29,Ganjam,10.7,7.23,6.0,1.2300000000000004,611,0.6,10,11,19.4,84.8,565
2021-07-30,Ganjam,5.4,6.82,6.0,0.8200000000000003,611,0.6,10,12,19.4,84.8,440
2021-07-31,Ganjam,31.5,6.94,6.0,0.9400000000000004,611,0.6,10,13,19.4,84.8,964
2021-08-01,Ganjam,16.4,6.7,6.0,0.7000000000000002,611,0.6,10,14,19.4,84.8,664
2021-08-02,Ganjam,2.3,6.19,6.0,0.1900000000000004,611,0.6,10,15,19.4,84.8,327
2021-08-03,Ganjam,13.0,5.98,6.0,0.0,611,0.6,10,15,19.4,84.8,295
2021-08-04,Ganjam,22.3,5.95,6.0,0.0,611,0.6,10,15,19.4,84.8,423
2021-08-05,Ganjam,28.9,6.05,6.0,0.04999999999999982,611,0.6,10,16,19.4,84.8,496
2021-08-06,Ganjam,28.6,6.14,6.0,0.13999999999999968,611,0.6,10,17,19.4,84.8,622
2021-08-07,Ganjam,17.3,5.98,6.0,0.0,611,0.6,10,17,19.4,84.8,453
2021-08-08,Ganjam,9.5,5.63,6.0,0.0,611,0.6,10,17,19.4,84.8,335
2021-08-09,Ganjam,4.5,5.3,6.0,0.0,611,0.6,10,17,19.4,84.8,349
2021-08-10,Ganjam,5.3,5.0,6.0,0.0,611,0.6,10,17,19.4,84.8,287
2021-08-11,Ganjam,4.6,4.72,6.0,0.0,611,0.6,10,17,19.4,84.8,316
2021-08-12,Ganjam,20.9,4.72,6.0,0.0,611,0.6,10,17,19.4,84.8,534
2021-08-13,Ganjam,31.2,5.0,6.0,0.0,611,0.6,10,17,19.4,84.8,593
2021-08-14,Ganjam,4.5,4.69,6.0,0.0,611,0.6,10,16,19.4,84.8,303
2021-08-15,Ganjam,3.3,4.4,6.0,0.0,611,0.6,10,15,19.4,84.8,263
2021-08-16,Ganjam,12.6,4.3,6.0,0.0,611,0.6,10,14,19.4,84.8,347
2021-08-17,Ganjam,10.2,4.2,6.0,0.0,611,0.6,10,13,19.4,84.8,283
2021-08-18,Ganjam,67.1,5.25,6.0,0.0,611,0.6,10,13,19.4,84.8,805
2021-08-19,Ganjam,162.7,8.06,6.0,2.0600000000000005,611,0.6,10,14,19.4,84.8,4493
2021-08-20,Ganjam,4.6,7.5,6.0,1.5,611,0.6,10,15,19.4,84.8,681
